arrow,x0,y0,x1,y1
0,1169.44767,609.7673872,1234.379974,605.8815499
30,1193.347395,602.4108079,1242.871773,604.7799669999999
60,1190.525134,610.9340356,1231.77775,608.5263813999999
90,1188.195229,602.7857391,1226.983422,610.4997761
120,1195.0975039999998,614.6119065,1229.058449,608.3214882999999
150,1199.9779119999998,624.0752356,1228.1407390000002,622.425111
180,1200.025992,611.7827288999999,1231.451124,613.3754421
210,1188.6330460000001,614.4918155,1238.155141,610.7481636
240,1201.237782,616.467488,1243.325072,607.4669997999999
270,1204.459349,618.4377738,1220.426125,595.238918
300,1225.032547,647.0221649,1234.101169,596.6418385
330,1212.974637,623.9486207,1238.754007,598.6204275
360,1210.295508,612.3266631,1228.7915189999999,595.5587199
390,1200.199726,620.2940471,1255.2106529999999,604.5250551
420,1222.3062619999998,639.4547637999999,1238.389618,596.1911602000001
450,1210.412816,622.3404144,1243.4164130000001,602.8655094
480,1211.740651,623.9412183999999,1253.4548300000001,619.223987
510,1212.458601,626.9800848,1247.406,585.6275437999999
540,1177.090997,610.2554524,1289.379995,597.887572
570,1209.451972,591.7978383,1268.901762129803,669.4242836931871
600,1184.877759,598.6582057999999,1254.2744529368053,613.240199623652
630,1187.1549890000001,595.1280607000001,1234.497823403501,593.755138798579
660,1185.4376109999998,597.0957718,1232.313397403501,601.3161879658169
690,1203.3359369999998,610.3278066,1243.2398759999999,584.5943181
720,1185.2638550000001,603.91666,1232.6255939999999,592.5254236000001
750,1185.171077,602.192688,1223.717907,607.734684
780,1204.3953800000002,578.1427256,1210.854911,597.5888878
810,1203.5144189999999,582.863841,1212.233396,599.810078
840,1194.477196,583.0472894,1210.096702,599.6040757000001
870,1206.079628,566.5673754,1205.8348330000001,598.461269
900,1191.044645,573.2074944,1213.334166,592.8094708
930,1194.084559,567.4971668,1207.563619,594.7196895
960,1181.331159,573.799491,1214.100209,609.9026436
990,1222.569976,540.46934,1211.089303,606.7163468
1020,1208.836497,557.2163262,1220.262377,587.2327587
1050,1201.640668,582.6985237,1210.00652,595.0535177999999
1080,1217.926217,535.542682,1211.222896,577.7257804999999
1110,1222.260066,547.0120126,1201.880868,595.8088839
1140,1212.89237,547.7856389,1231.595882,605.7298327999999
1170,1211.2903199999998,547.8267921,1261.67987,569.1452341
1200,1222.556398,539.3700215,1321.495944,586.9873855000001
1230,1221.348701,541.8996392000001,1364.343952,604.7321366
1260,1204.348815,568.1013712,1370.282017,606.9131004
1290,1202.613141,573.3359274000001,1366.205657,605.977103
1320,1202.143389,550.443886,1344.541783,634.7750086
1350,1209.288088,554.6684249,1330.861678,630.6370982999999
1380,1195.009524,556.6706747999999,1337.278131,631.4195039
1410,1217.0245630000002,556.6506863,1361.807875,624.1703281
1440,1199.6889039999999,569.8429375,1352.084877,603.4336772
1470,1201.464549,565.5466623,1404.0910529999999,548.3709928999999
1500,1208.192221,566.0594357000001,1404.0910529999999,548.3709928999999
